,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,Booking_Date,Expo_smooth_pred_x,Holt_pred,Prophet_pred,predicted_mean,Year,Month,Size
156,CVEBU,CTSQS,CTS-CAM-P60+,Q2 FY2015,JAN FY2015,1028,2015-01-01,1409.7107122350585,1434.7058100176987,1207.2458502360955,1058.6813528254715,2015,1,M
157,SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2015,JAN FY2015,1072,2015-01-01,250.3152173526499,737.7724623433603,904.7315868781914,488.0658441735797,2015,1,M
158,UCEBU,PHONVOC,CP-8811-K9,Q2 FY2015,JAN FY2015,5419,2015-01-01,5284.6060905,9829.993763469767,27281.527990327417,0.0,2015,1,XL
159,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2015,JAN FY2015,119670,2015-01-01,4538.595368621198,23464.30246615714,97316.24046181043,41974.46111321636,2015,1,XL
160,TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2015,JAN FY2015,26069,2015-01-01,22166.621366457104,35508.3001143879,28688.819707389543,43245.66725365868,2015,1,XL
161,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2015,JAN FY2015,78652,2015-01-01,29828.092389326863,36925.93515636221,76435.29159873184,41389.3710389109,2015,1,XL
162,BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2015,JAN FY2015,79,2015-01-01,,,383.04605669287184,0.0,2015,1,XS
163,QKBU,N9500,N9K-C9508,Q2 FY2015,JAN FY2015,137,2015-01-01,68.51848311912688,44.01765075905916,136.5826171039766,68.65732558561955,2015,1,S
164,SRSBU,A9K1000,A9K1001-X,Q2 FY2015,JAN FY2015,921,2015-01-01,592.8148862265399,455.1250551048977,1053.0898397457347,520.4271698005253,2015,1,M
165,TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2015,JAN FY2015,1160,2015-01-01,82.14149340360154,1423.281143285711,2625.72608857227,356.5824417037676,2015,1,M
166,UCEBU,PHONVOC,CP-8861-K9,Q2 FY2015,JAN FY2015,10972,2015-01-01,7085.163848877878,3273.3849355456537,5498.943826616347,1301.297422766017,2015,1,XL
167,SRSBU,4300ISR,ISR4321/K9,Q2 FY2015,JAN FY2015,657,2015-01-01,0.965570267475,679.0857389052804,2340.318288534065,0.1363101520881133,2015,1,M
168,UCEBU,PHONVOC,CP-8851-K9,Q2 FY2015,JAN FY2015,27520,2015-01-01,23727.043106086167,2568.167583044102,41110.411352399205,12880.443365062516,2015,1,XL
169,ERBU,A9K9KFM,A9K-RSP880-SE,Q2 FY2015,JAN FY2015,41,2015-01-01,,,202.5164101357288,0.0,2015,1,XS
170,TOASTBU,SFPGE,GLC-TE,Q2 FY2015,JAN FY2015,44,2015-01-01,,,17267.47746768629,0.0,2015,1,XS
171,SRSBU,4300ISR,ISR4331/K9,Q2 FY2015,JAN FY2015,1640,2015-01-01,0.9461849919762488,3.382589208018812,4020.922749783748,0.1542522785806636,2015,1,L
172,ERBU,A9K9KFM,A9K-RSP880-TR,Q2 FY2015,JAN FY2015,11,2015-01-01,,,185.7494198271499,0.0,2015,1,XS
173,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2015,JAN FY2015,2,2015-01-01,1.950399,3.7645035488372094,1169.2142076031073,0.0,2015,1,XS
174,UCEBU,PHONVOC,CP-8841-K9,Q2 FY2015,JAN FY2015,26906,2015-01-01,20338.437989119622,3166.6463860546382,48474.25950800095,9700.464995759625,2015,1,XL
175,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2015,FEB FY2015,11,2015-02-01,12.686434000000006,49.921526083720906,4.699571417144966,46.59830484564908,2015,2,XS
176,QKBU,N9500,N9K-C9508,Q3 FY2015,FEB FY2015,143,2015-02-01,136.6146036091425,72.40882087338657,52.9584291469174,182.39313101985863,2015,2,S
177,BATBU,A9K920,A9K-920-4SZ-D,Q3 FY2015,FEB FY2015,397,2015-02-01,179.78845164330755,156.65098051655116,55.13782217097332,177.15782192054746,2015,2,S
178,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2015,FEB FY2015,80261,2015-02-01,105497.11265109784,54718.75835808215,62268.87149078189,77716.79713275359,2015,2,XL
179,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2015,FEB FY2015,8421,2015-02-01,27260.69304118229,6155.390160331605,35430.150975324854,14748.481308537976,2015,2,XL
180,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2015,FEB FY2015,49,2015-02-01,14.523176533404788,21.553957324101155,65.26808551362896,10.81255940242465,2015,2,XS
181,TOASTBU,CPAK100,CPAK-100G-LR4,Q3 FY2015,FEB FY2015,1066,2015-02-01,1186.0790379443697,1409.9639063961245,1364.9527322329895,738.8655339495573,2015,2,M
182,SRSBU,ISR1121,ISR4431/K9,Q3 FY2015,FEB FY2015,415,2015-02-01,2093.3067798625,190.0821564057169,316.14204315007026,1764.2753348537085,2015,2,S
183,SRSBU,4300ISR,ISR4331/K9,Q3 FY2015,FEB FY2015,2200,2015-02-01,1649.0500395263462,172.05369839373407,1461.1316015393086,907.0001495357774,2015,2,L
184,SRSBU,4300ISR,ISR4321/K9,Q3 FY2015,FEB FY2015,706,2015-02-01,659.3010150080238,920.6666943395668,485.27865554798143,450.6536522560932,2015,2,M
185,SRSBU,A9K1000,A9K1000-ESP100,Q3 FY2015,FEB FY2015,64,2015-02-01,157.46243034794833,115.6321384965195,79.43749913309674,100.51743133860954,2015,2,XS
186,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2015,FEB FY2015,63630,2015-02-01,76536.57980810643,42058.4382759458,50996.18844456312,64399.29436025448,2015,2,XL
187,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2015,FEB FY2015,126,2015-02-01,3.93114053495,5.519779372045355,1660.553096520288,0.7996822509011827,2015,2,S
188,TOASTBU,SFP10G,SFP-10G-LR-S,Q3 FY2015,FEB FY2015,494,2015-02-01,306.6289617261,447.76249564810286,10882.202760435404,31.85078111222916,2015,2,S
189,IOTBU,IE4000,IE-4000-8T4G-E,Q3 FY2015,FEB FY2015,30,2015-02-01,,,416.5518231928247,0.0,2015,2,XS
190,TOASTBU,SFP10G,SFP-10G-LR,Q3 FY2015,FEB FY2015,19952,2015-02-01,21941.82192702857,35523.7349903926,23626.49240916051,31518.675999616386,2015,2,XL
191,ERBU,A9K9KFM,A9K-RSP880-SE,Q3 FY2015,FEB FY2015,14,2015-02-01,44.71103303724217,19.61432627583551,141.0261549199376,40.59334854840581,2015,2,XS
192,UCEBU,PHONVOC,CP-8861-K9,Q3 FY2015,FEB FY2015,1790,2015-02-01,11735.882049337151,4271.003999691312,318.8487097605921,2813.089374753732,2015,2,L
193,SRSBU,ISR1121,ISR4451-X/K9,Q3 FY2015,FEB FY2015,479,2015-02-01,1078.3594048532275,797.708059002657,449.4355833125227,686.7452438591059,2015,2,S
194,UCEBU,PHONVOC,CP-8811-K9,Q3 FY2015,FEB FY2015,5223,2015-02-01,10651.425279447029,14254.052181442416,10724.896234527692,2392.6510506713653,2015,2,XL
195,SRSBU,A9K1000,A9K1001-X,Q3 FY2015,FEB FY2015,927,2015-02-01,952.1412536774532,602.3781779666798,763.9252876491157,879.3013806719084,2015,2,M
196,CVEBU,CTSQS,CTS-CAM-P60+,Q3 FY2015,FEB FY2015,852,2015-02-01,1316.8841370871442,1600.5877664333648,1044.7945310834036,1019.3063465886346,2015,2,M
197,TOASTBU,SFPGE,GLC-TE,Q3 FY2015,FEB FY2015,20,2015-02-01,20.595212000000004,0.1910250790697674,12851.347914855402,21.743856471337352,2015,2,XS
198,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2015,FEB FY2015,14440,2015-02-01,27892.247811650177,4555.043944440436,20910.86230496608,16800.24836188776,2015,2,XL
199,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q3 FY2015,FEB FY2015,8045,2015-02-01,18191.44529191701,1807.0484374646765,7956.68710342994,7374.839984536093,2015,2,XL
200,SRSBU,4300ISR,ISR4351/K9,Q3 FY2015,FEB FY2015,1042,2015-02-01,247.0713610351924,263.04402105973224,617.6176244202155,167.00987154467828,2015,2,M
201,SRSBU,ISR1121,ISR4431/K9,Q3 FY2015,MAR FY2015,22,2015-03-01,416.8960935035556,241.00348150249,964.708054557894,509.9956021133476,2015,3,XS
202,TOASTBU,SFP10G,SFP-10G-LR,Q3 FY2015,MAR FY2015,26810,2015-03-01,15856.24408921949,34420.72918721639,27295.108935425946,30269.011949476604,2015,3,XL
203,SRSBU,4300ISR,ISR4351/K9,Q3 FY2015,MAR FY2015,1235,2015-03-01,1048.9755441877162,398.1365557917202,1361.4999316692922,763.1509497740162,2015,3,M
204,SRSBU,4300ISR,ISR4321/K9,Q3 FY2015,MAR FY2015,515,2015-03-01,708.5091648336538,1136.1736637913068,2009.0951314887948,541.2831267277638,2015,3,M
205,SRSBU,4300ISR,ISR4331/K9,Q3 FY2015,MAR FY2015,3194,2015-03-01,2211.6867414354274,408.2929949088969,3939.202971643624,1412.0687276808458,2015,3,L
206,SRSBU,ISR1121,ISR4451-X/K9,Q3 FY2015,MAR FY2015,860,2015-03-01,482.328981750672,817.0607842116412,1152.4766966737184,626.0920170370396,2015,3,M
207,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2015,MAR FY2015,78,2015-03-01,52.78640757694979,31.962686921034106,166.33494074610044,47.77745704368011,2015,3,XS
208,SRSBU,A9K1000,A9K1000-ESP100,Q3 FY2015,MAR FY2015,84,2015-03-01,64.99215904772774,103.64771885450722,76.40172515059169,121.6061975980287,2015,3,XS
209,QKBU,N9500,N9K-C9508,Q3 FY2015,MAR FY2015,94,2015-03-01,142.6915365089244,98.2804294119857,129.0974969530089,81.6090232496029,2015,3,XS
210,ERBU,A9K9KFM,A9K-RSP880-SE,Q3 FY2015,MAR FY2015,53,2015-03-01,17.336438047672374,6.163894139860936,259.86831853382444,14.4781241138514,2015,3,XS
211,SRSBU,A9K1000,A9K1001-X,Q3 FY2015,MAR FY2015,995,2015-03-01,957.7053919349752,740.9744175773029,993.738553133532,913.0115271512778,2015,3,M
212,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2015,MAR FY2015,92555,2015-03-01,65529.715464421126,65245.18140572065,78325.6360421956,111702.00079247815,2015,3,XL
213,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2015,MAR FY2015,30046,2015-03-01,8678.889630216614,7335.201033545569,27040.051805088508,8708.939395048652,2015,3,XL
214,CVEBU,CTSQS,CTS-CAM-P60+,Q3 FY2015,MAR FY2015,1418,2015-03-01,1135.6941192376914,1682.6983379879755,893.4739044875204,866.8451201523266,2015,3,M
215,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2015,MAR FY2015,450,2015-03-01,128.5160699839525,18.077774264920457,1408.9784485224145,46.3394556637941,2015,3,S
216,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2015,MAR FY2015,26511,2015-03-01,14741.936706866009,5865.58642267848,21963.95853121269,11684.45324111547,2015,3,XL
217,IOTBU,IE4000,IE-4000-8T4G-E,Q3 FY2015,MAR FY2015,5,2015-03-01,5.620012500000001,27.7545535895092,712.7226629116874,18.10768358601508,2015,3,XS
218,TOASTBU,SFP10G,SFP-10G-LR-S,Q3 FY2015,MAR FY2015,2503,2015-03-01,644.0501587482947,597.5250551184199,1116.489979160186,102.56322558524728,2015,3,L
219,TOASTBU,SFPGE,GLC-TE,Q3 FY2015,MAR FY2015,2,2015-03-01,3.173686419399999,20.345360549933293,2812.2516214021507,21.99088232389967,2015,3,XS
220,TOASTBU,CPAK100,CPAK-100G-LR4,Q3 FY2015,MAR FY2015,1635,2015-03-01,1091.1473816905716,1382.077974737282,2242.462735050871,710.848061955179,2015,3,L
221,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2015,MAR FY2015,91662,2015-03-01,61471.84643997524,45637.96855461612,72509.64206526981,82064.45588073542,2015,3,XL
222,UCEBU,PHONVOC,CP-8861-K9,Q3 FY2015,MAR FY2015,3136,2015-03-01,2497.0111126995635,4961.772096333765,171.1799570187295,3717.710814673641,2015,3,L
223,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2015,MAR FY2015,355,2015-03-01,54.658778188300005,110.51059419990878,35.63636330905035,34.46280549184113,2015,3,S
224,BATBU,A9K920,A9K-920-4SZ-D,Q3 FY2015,MAR FY2015,26,2015-03-01,397.63080871392617,307.1194821859499,111.9814040828002,392.0860425285569,2015,3,XS
225,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q3 FY2015,MAR FY2015,16768,2015-03-01,6046.8959348028575,2783.7856598143894,16854.191118910323,9223.483593083303,2015,3,XL
226,UCEBU,PHONVOC,CP-8811-K9,Q3 FY2015,MAR FY2015,12386,2015-03-01,10376.230321519291,17784.56507450426,16976.449571504578,3098.844764755122,2015,3,XL
227,TOASTBU,SFPGE,GLC-TE,Q3 FY2015,APR FY2015,62,2015-04-01,20.91633980742997,39.56174502408291,16982.988934626148,16.690805635252453,2015,4,XS
228,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2015,APR FY2015,217,2015-04-01,292.0256205456151,139.37926849616844,927.0592677751688,162.2011404344271,2015,4,S
229,SRSBU,ISR1121,ISR4431/K9,Q3 FY2015,APR FY2015,1605,2015-04-01,21.92239690567747,255.48917584469865,2664.060024739849,132.10525287105062,2015,4,L
230,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2015,APR FY2015,77,2015-04-01,81.96682650212558,45.93608234511717,409.8702410307257,77.25749671111173,2015,4,XS
231,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2015,APR FY2015,58326,2015-04-01,30407.077930244875,10639.717681459711,65163.50625422085,18004.840771692583,2015,4,XL
232,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2015,APR FY2015,674,2015-04-01,454.0822547376924,60.00235652301813,2098.1794409962654,201.24912159813005,2015,4,M
233,TOASTBU,SFP10G,SFP-10G-LR,Q3 FY2015,APR FY2015,39626,2015-04-01,22809.42274008566,34085.289498891965,39139.42414243074,47712.12983160813,2015,4,XL
234,IOTBU,IE4000,IE-4000-8T4G-E,Q3 FY2015,APR FY2015,4,2015-04-01,19.139256686875,25.33455752643784,139.20538250910437,14.07914106111614,2015,4,XS
235,BATBU,A9K920,A9K-920-4SZ-D,Q3 FY2015,APR FY2015,94,2015-04-01,26.504684893414577,133.13268980821042,56.95051891050737,32.03116134508406,2015,4,XS
236,ERBU,A9K9000,A9K-8X100GE-TR,Q3 FY2015,APR FY2015,63,2015-04-01,,,99.83301486602576,0.0,2015,4,XS
237,SRSBU,4300ISR,ISR4331/K9,Q3 FY2015,APR FY2015,4543,2015-04-01,3210.4323246509675,755.9597906661847,7673.569423428074,2159.3206387284818,2015,4,L
238,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2015,APR FY2015,58865,2015-04-01,26868.17420309836,7926.020737541741,71105.5106983262,18249.106364046533,2015,4,XL
239,TOASTBU,CPAK100,CPAK-100G-LR4,Q3 FY2015,APR FY2015,2746,2015-04-01,1662.4443849880925,1416.952675971006,3780.6941667739407,1359.213818438669,2015,4,L
240,SRSBU,ISR1121,ISR4451-X/K9,Q3 FY2015,APR FY2015,2497,2015-04-01,865.1651634734994,856.826548472983,1962.765293130712,851.5972538917224,2015,4,L
241,SRSBU,4300ISR,ISR4351/K9,Q3 FY2015,APR FY2015,592,2015-04-01,1242.82660980211,552.0230734602354,1587.4960065215034,1095.795822479722,2015,4,M
242,SRSBU,4300ISR,ISR4321/K9,Q3 FY2015,APR FY2015,2094,2015-04-01,516.5262028193906,1296.2619204860848,4830.3180681397,458.8416056584833,2015,4,L
243,ERBU,A9K9KFM,A9K-RSP880-SE,Q3 FY2015,APR FY2015,43,2015-04-01,56.69501254368264,32.36239022420242,374.9333666411013,52.296119866790086,2015,4,XS
244,UCEBU,PHONVOC,CP-8861-K9,Q3 FY2015,APR FY2015,5864,2015-04-01,3839.1039965647046,5653.168497611777,7102.319685819869,3468.7461076255213,2015,4,XL
245,SRSBU,A9K1000,A9K1000-ESP100,Q3 FY2015,APR FY2015,142,2015-04-01,85.07500067654689,97.84176603045076,221.52749714928385,144.07047746498776,2015,4,S
246,CVEBU,CTSQS,CTS-CAM-P60+,Q3 FY2015,APR FY2015,1607,2015-04-01,1700.254592155088,1834.4397104455447,1148.8863166303054,1366.3199898418625,2015,4,L
247,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q3 FY2015,APR FY2015,26687,2015-04-01,14842.946440577554,5143.051898468496,29070.84755145224,9509.846061603304,2015,4,XL
248,SRSBU,A9K1000,A9K1001-X,Q3 FY2015,APR FY2015,1745,2015-04-01,1025.5829463255473,876.4916977913409,1893.150151644727,985.1690589197876,2015,4,L
249,UCEBU,PHONVOC,CP-8811-K9,Q3 FY2015,APR FY2015,16291,2015-04-01,17497.64637821258,21605.32296803327,39352.665662930405,6008.223155610391,2015,4,XL
250,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2015,APR FY2015,146392,2015-04-01,78720.79140714247,78012.94636374518,111596.51431044904,91458.53129654271,2015,4,XL
251,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2015,APR FY2015,100167,2015-04-01,89674.86923569761,52461.59746963595,91588.45568040023,83010.26856761129,2015,4,XL
252,QKBU,N9500,N9K-C9508,Q3 FY2015,APR FY2015,241,2015-04-01,93.75311204883144,101.48148445809248,216.1708127556518,91.2396596364374,2015,4,S
253,OTBU,15454W,NCS2015-SA-DC,Q3 FY2015,APR FY2015,19,2015-04-01,,,166.5723923091074,0.0,2015,4,XS
254,TOASTBU,SFP10G,SFP-10G-LR-S,Q3 FY2015,APR FY2015,4385,2015-04-01,2660.751458875008,808.4775598048478,16674.668295416537,296.61451689527485,2015,4,L
255,SRSBU,ISR1121,ISR4431/K9,Q4 FY2015,MAY FY2015,889,2015-05-01,1612.7594070719376,405.638962398631,367.80351892954207,1415.669738691205,2015,5,M
256,SRSBU,4300ISR,ISR4351/K9,Q4 FY2015,MAY FY2015,1087,2015-05-01,596.5267519855684,636.2624999169337,908.6829270082014,761.1941804003158,2015,5,M
257,UCEBU,PHONVOC,CP-8861-K9,Q4 FY2015,MAY FY2015,5256,2015-05-01,6570.096191816063,6395.38137838524,178.78250165011195,3472.701608129484,2015,5,XL
258,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2015,MAY FY2015,33832,2015-05-01,58821.66581518771,16876.11169513245,45088.05591049562,31983.983204461867,2015,5,XL
259,OTBU,15454W,NCS2K-16-AD-CCOFS=,Q4 FY2015,MAY FY2015,2,2015-05-01,,,123.17061952919585,0.0,2015,5,XS
260,SRSBU,ISR1121,ISR4451-X/K9,Q4 FY2015,MAY FY2015,1516,2015-05-01,2510.1910942795707,1004.0988657803508,935.2403941940962,1141.489812356874,2015,5,L
261,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2015,MAY FY2015,63871,2015-05-01,134573.53740681172,107985.34110973454,67010.66986163704,113132.08567746858,2015,5,XL
262,SRSBU,4300ISR,ISR4321/K9,Q4 FY2015,MAY FY2015,1193,2015-05-01,2103.319436087241,1611.56820881159,928.5035879051054,1522.5058579730771,2015,5,M
263,TOASTBU,SFP10G,SFP-10G-LR,Q4 FY2015,MAY FY2015,22153,2015-05-01,35748.67057012138,35455.5393292146,21830.273234414133,30008.06559741593,2015,5,XL
264,QKBU,N9500,N9K-C9508,Q4 FY2015,MAY FY2015,114,2015-05-01,240.80239586792047,155.8566457245943,96.4644158416022,229.06993993324355,2015,5,S
265,TOASTBU,SFPGE,GLC-TE,Q4 FY2015,MAY FY2015,4,2015-05-01,39.72325947269111,47.77447432823686,8855.0251715594,26.315579409276573,2015,5,XS
266,ERBU,A9K9KFM,A9K-RSP880-SE,Q4 FY2015,MAY FY2015,9,2015-05-01,46.50757561802326,52.36245414238903,130.003555138077,43.114298504827325,2015,5,XS
267,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2015,MAY FY2015,12,2015-05-01,80.88420214510592,58.67341412882561,31.295903134388,77.16203869575557,2015,5,XS
268,ERBU,A9K9000,A9K-8X100GE-TR,Q4 FY2015,MAY FY2015,3,2015-05-01,67.41648450328674,75.66063945088005,61.58000359573468,62.859286791290685,2015,5,XS
269,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2015,MAY FY2015,668,2015-05-01,679.1300250293639,124.31867580280252,1621.1099058454793,405.6322119970501,2015,5,M
270,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2015,MAY FY2015,2908,2015-05-01,4549.708974564826,1084.52741604778,6939.236934569771,747.0950265716392,2015,5,L
271,UCEBU,PHONVOC,CP-7841-K9,Q4 FY2015,MAY FY2015,54544,2015-05-01,98251.67659062392,60342.03424886285,59040.39577773523,96268.17812992816,2015,5,XL
272,BATBU,A9K920,A9K-920-4SZ-D,Q4 FY2015,MAY FY2015,59,2015-05-01,94.40377825483031,90.92677684175844,31.714766640340784,94.39537953147575,2015,5,XS
273,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2015,MAY FY2015,44810,2015-05-01,59376.98674876204,12037.62125074833,30221.44174398904,35797.41496870075,2015,5,XL
274,IOTBU,IE4000,IE-4000-8T4G-E,Q4 FY2015,MAY FY2015,1,2015-05-01,19.783324799406216,22.817634894412564,276.73063131161655,8.175474461210252,2015,5,XS
275,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2015,MAY FY2015,1466,2015-05-01,2778.3249422005365,1581.7586205950088,1235.920063648536,1291.006950000227,2015,5,M
276,OTBU,15454W,NCS2015-SA-DC,Q4 FY2015,MAY FY2015,2,2015-05-01,11.845724326467876,93.77055266522385,82.56187789659545,18.88580631251984,2015,5,XS
277,SRSBU,A9K1000,A9K1000-ESP100,Q4 FY2015,MAY FY2015,81,2015-05-01,143.3419177425534,107.98930022410612,52.10467267179213,99.76004303566629,2015,5,XS
278,SRSBU,4300ISR,ISR4331/K9,Q4 FY2015,MAY FY2015,2893,2015-05-01,4565.864211397436,1252.4012949200746,2799.468191448469,3158.112438682101,2015,5,L
279,SRSBU,A9K1000,A9K1001-X,Q4 FY2015,MAY FY2015,1025,2015-05-01,1778.8382312779804,1089.0498715808517,693.3955165946489,1683.3891410875497,2015,5,M
280,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2015,MAY FY2015,13550,2015-05-01,21345.5570148583,25253.35226112916,18301.398530261868,8509.59545564584,2015,5,XL
281,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2015,MAY FY2015,158,2015-05-01,154.28398751845813,170.0807980302249,570.3516079444828,205.5303063448125,2015,5,S
282,CVEBU,CTSQS,CTS-CAM-P60+,Q4 FY2015,MAY FY2015,1034,2015-05-01,1885.9704360023693,1982.932017196608,934.9959310315548,1572.6493887588838,2015,5,M
283,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q4 FY2015,MAY FY2015,19302,2015-05-01,24839.82504129092,9053.689925417377,13912.525007946388,16160.823437732191,2015,5,XL
284,ERBU,A9K9000,A9K-8X100GE-TR,Q4 FY2015,JUN FY2015,222,2015-06-01,4.245701042878372,42.27789695654536,120.80380472792302,3.304514112856044,2015,6,S
285,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2015,JUN FY2015,48592,2015-06-01,45244.76029686805,15538.004037812036,31989.93556740121,32557.81452179368,2015,6,XL
286,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2015,JUN FY2015,5480,2015-06-01,3062.9354253950823,1319.810595645417,3138.1927605457463,1352.4079297560038,2015,6,XL
287,SRSBU,A9K1000,A9K1000-ESP100,Q4 FY2015,JUN FY2015,54,2015-06-01,82.02459733779082,101.32771203198712,86.486750359595,144.67541552148313,2015,6,XS
288,OTBU,15454W,NCS2K-16-AD-CCOFS=,Q4 FY2015,JUN FY2015,38,2015-06-01,36.5446014549348,52.72274796690082,50.33211462101997,1.9527763747561573,2015,6,XS
289,TOASTBU,SFPGE,GLC-TE,Q4 FY2015,JUN FY2015,96,2015-06-01,18.230803256425624,60.08856087945693,8340.617337417232,23.094798905701506,2015,6,XS
290,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2015,JUN FY2015,2139,2015-06-01,1491.5340978997929,1603.70094863924,2074.090469739926,1614.8925293545922,2015,6,L
291,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2015,JUN FY2015,150230,2015-06-01,50209.21989322138,99588.45771951444,88490.41403343316,140098.323534928,2015,6,XL
292,ERBU,A9K9KFM,A9K-RSP880-SE,Q4 FY2015,JUN FY2015,20,2015-06-01,12.060323634892333,63.03509948721774,150.625493850686,9.674123576370176,2015,6,XS
293,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2015,JUN FY2015,29,2015-06-01,15.24913647456673,59.92016986074268,26.39160115175557,14.112321349155136,2015,6,XS
294,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2015,JUN FY2015,51735,2015-06-01,34199.010311250655,20748.32185409789,41842.74605408058,25896.74827072011,2015,6,XL
295,SRSBU,4300ISR,ISR4321/K9,Q4 FY2015,JUN FY2015,1156,2015-06-01,1197.7201605177363,1794.5505279554595,2408.464037240308,1079.6531694039172,2015,6,M
296,QKBU,N9500,N9K-C9508,Q4 FY2015,JUN FY2015,188,2015-06-01,113.84184164180525,153.43888377872045,143.99097462440653,99.5414145061936,2015,6,S
297,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q4 FY2015,JUN FY2015,24386,2015-06-01,17445.884556923622,11733.853022431636,20105.755628495623,16130.953779372654,2015,6,XL
298,CVEBU,CTSQS,CTS-CAM-P60+,Q4 FY2015,JUN FY2015,1395,2015-06-01,1305.963477984134,1978.4562215058368,1165.6914366634246,1081.187603972478,2015,6,M
299,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2015,JUN FY2015,333,2015-06-01,95.9295419050572,197.95889107321952,2095.783497748381,187.9784409386532,2015,6,S
300,SRSBU,4300ISR,ISR4331/K9,Q4 FY2015,JUN FY2015,5781,2015-06-01,2907.354891437044,1591.2240628411607,5248.981319272328,2644.197389647132,2015,6,XL
301,SRSBU,4300ISR,ISR4351/K9,Q4 FY2015,JUN FY2015,717,2015-06-01,1093.909327043384,763.261103750579,931.8431448163188,973.8553852023284,2015,6,M
302,IOTBU,IE4000,IE-4000-8T4G-E,Q4 FY2015,JUN FY2015,7,2015-06-01,22.44261409365509,20.12547109775273,431.2614626864912,4.390300852802058,2015,6,XS
303,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2015,JUN FY2015,1453,2015-06-01,673.0236311551749,191.211834250652,2738.840701298341,539.028417829244,2015,6,M
304,BATBU,A9K920,A9K-920-4SZ-D,Q4 FY2015,JUN FY2015,62,2015-06-01,59.32304687776715,49.41759953924452,74.46621514529853,59.82101334142283,2015,6,XS
305,UCEBU,PHONVOC,CP-7841-K9,Q4 FY2015,JUN FY2015,105985,2015-06-01,52431.4768255941,62883.71100891488,77554.68990539084,101986.85061989664,2015,6,XL
306,SRSBU,ISR1121,ISR4431/K9,Q4 FY2015,JUN FY2015,1105,2015-06-01,893.0992039362121,498.22020040603854,1074.6282327025226,903.103459837732,2015,6,M
307,UCEBU,PHONVOC,CP-8861-K9,Q4 FY2015,JUN FY2015,22158,2015-06-01,5948.530453748413,7086.071874425454,23634.41926405471,3758.711750338276,2015,6,XL
308,TOASTBU,SFP10G,SFP-10G-LR,Q4 FY2015,JUN FY2015,28926,2015-06-01,18247.145295098064,34238.986299093485,26284.05441548892,30375.06878291056,2015,6,XL
309,UCEBU,PHONVOC,CP-8811-K9,Q4 FY2015,JUN FY2015,27673,2015-06-01,18515.42343748617,27711.914998714663,21923.988160683304,9101.631023873888,2015,6,XL
